0400;BISAGRA;SUPERIOR;Bambi/ Zenith;  Bambi - Adren      ......................................................;Z 110;;;$ 63,83; $ 77,23 
400;BISAGRA;SUPERIOR;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Biisagra superior;;;$ 43,46; $ 52,59 
0401;BISAGRA;SUPERIOR;Peabody/ Coventry/ Patrick/ Columbia/ Gafa;  Columbia 1500- Peabody Patrick Gafa -Coventry..........;G 60;;;$ 61,60; $ 74,54 
0402;BISAGRA;SUPERIOR;Columbia/ Tivoli/ Bambi/ Bricket;  Columbia - Tivoli - Briket - Bambi -;Reversible;;;$ 64,39; $ 77,91 
0403;BISAGRA;SUPERIOR;Adaptable;  Varios modelos                   ;  Exhibidora  Vertica   ;perno ø 10 mm ;;$ 0,00; $ -   
0404;BISAGRA;SUPERIOR;Patrick;Varios ;Bisagra Patrick superior;;;$ 26,33; $ 31,85 
0405;BISAGRA;SUPERIOR;Tivoli/ Aurora;  Tivoli -Aurora - Frigidaire ; -Fundida 2 agujeros.7b zamak dere;;;$ 106,40; $ 128,74 
0406;BISAGRA;SUPERIOR;Tivoli/ Aurora;  Tivoli -Aurora - Frigidaire        ;  -Fundida 2 agujeros 7b zamak izq;;;$ 106,40; $ 128,74 
0407;BISAGRA;SUPERIOR;Zenith/ Coventry;  Zenith-Gardenia Coventry ; -Fundida 3 agujeros.g20derecha     ;;;$ 0,00; $ -   
0408;BISAGRA;SUPERIOR;Zenith/ Coventry;  Zenith       ; Fundida 3 agujeros g20 izquierda;;;$ 127,68; $ 154,49 
0409;BISAGRA;SUPERIOR;Electrolux; DF80/80X/ DFI80 DFW51 DT80X DW51X DWA51 DXW51 ;-62645845;;;$ 101,11; $ 122,34 
0410;BISAGRA;SUPERIOR;Gafa;Gafa 3400/3600;;;;$ 49,90; $ 60,38 
0411;BISAGRA;SUPERIOR;Mabe/ Patrick;PK32-HPK34-HPK35-HPK36-HPK37-HPK41-HPK135B-HPK137B-HPK141B-MABE HMA292B-HMA267B- PATRICK HPK30-MABE HMA387B;Bisagra superior blanca;;;$ 161,27; $ 195,13 
24347;BISAGRA;SUPERIOR;Whirlpool; WRX 48D WRE/WRW/WRK 52x1;Bisagra sup. Ref. ;;;$ 86,99; $ 105,26 
33528;BISAGRA;SUPERIOR;Whirlpool/ Eslabón de Lujo;WRM 36/40/51  ERM 44/48;Bisagra sup. ;;;$ 134,66; $ 162,93 
65503;BISAGRA;SUPERIOR;Whirlpool/ Consul/ Eslabón de Lujo;ARB/ WRM/ ERD/ CRD;Bisagra sup. ;;;$ 13,08; $ 15,83 
41452;BOTONERA;BOTONERA;Consul;CRC 28BBRX;Boton funcional ref/;;;$ 145,79; $ 176,41 
0800;BUJE;BISAGRA;Adaptable;Americano;;ø 518;;$ 2,97; $ 3,59 
0801;BUJE;BISAGRA;Gafa/ Marshall; MTI;;;;$ 4,61; $ 5,58 
0802;BUJE;BISAGRA;Aurora/ Siam; Aurora -Siam.HX 122/ 132;;;;$ 3,75; $ 4,53 
0803;BUJE;BISAGRA;Tivoli/ Aurora; Aurora  628 - Tivoli 350 ; Intermedio;;;$ 5,27; $ 6,38 
0804;BUJE;BISAGRA;Tivoli/ Aurora;  Aurora  628 - Tivoli 350 ;.Inferior;;;$ 6,02; $ 7,28 
0805;BUJE;BISAGRA;Philips/ Bricket/ Bambi/ Columbia; Columbia - Philco - Briket - Bambi; superior .; ø 7  con ala ;;$ 7,18; $ 8,69 
0806;BUJE;BISAGRA;Columbia;Lado heladera-;inferior derecho;;;$ 4,85; $ 5,87 
0807;BUJE;BISAGRA;Columbia;Lado freezer ;inferior Izquierdo;;;$ 4,81; $ 5,82 
0808;BUJE;BISAGRA;Consul/ Eslabón de Lujo;  Consul - Eslabon de Lujo - HWB;Brasil;;;$ 4,81; $ 5,82 
0809;BUJE;BISAGRA;Philco;BE 36 XP; Inferior Izquierdo (nylon)      ;;;$ 8,59; $ 10,39 
0810;BUJE;BISAGRA;Adaptable;  Exhibidora vertical;Grande; ø 10;;$ 6,28; $ 7,60 
0811;BUJE;BISAGRA;Peabody;P 42 ;Fino con ala;;;$ 6,60; $ 7,98 
0812;BUJE;BISAGRA;Patrick;3015;Superior chico; ø 8;;$ 4,81; $ 5,82 
0813;BUJE;BISAGRA;Patrick;3015;Inferior grande ; ø 8;;$ 5,64; $ 6,83 
0814;BUJE;BISAGRA;Philco;BE 36 XP;Superior Derecho -traba puerta (nylon);;;$ 8,59; $ 10,39 
0815;BUJE;BISAGRA;Philco;BE 36 XP;Inferior patito (nylon);;;$ 8,59; $ 10,39 
0816;BUJE;BISAGRA;Philips;RB 14;Japonés . chico ;;;$ 2,97; $ 3,59 
0817;BUJE;BISAGRA;Philips;RB 14;grande  derecho;;;$ 4,51; $ 5,46 
0818;BUJE;BISAGRA;Philips;RB 15; Japones.. grande izquierdo ;;;$ 4,81; $ 5,82 
0819;BUJE;BISAGRA;Sacool;1071/ 1271;cuadrado chico; ø 7;;$ 2,71; $ 3,28 
0820;BUJE;BISAGRA;Siam;75; suplemento alto ;;;$ 2,27; $ 2,75 
0821;BUJE;BISAGRA;Siam;90;  Siam Mod. 90 ;;;$ 2,71; $ 3,28 
0822;BUJE;BISAGRA;Adaptable;  Turena ;.Cuadrado grande; ø 8;;$ 2,76; $ 3,33 
0823;BUJE;BISAGRA;Whirlpool/ Aurora;  Whirpool 354-357 -Aurora.-Gardenia-.Zen; ; ø 7 superior  s/ala...;;$ 3,75; $ 4,53 
0824;BUJE;BISAGRA;Whirlpool;  Whirpool 357;.inferior derecho;;;$ 5,27; $ 6,38 
0826;BUJE;BISAGRA;Philco;BE 36 XP;Superior Izquierdo (nylon);;;$ 8,59; $ 10,39 
0827;BUJE;BISAGRA;Neba;  Zenith ZU 513 - 616 ;grande ;;;$ 8,17; $ 9,88 
0828;BUJE;BISAGRA;Adaptable;Buje Exibidora; con ala; 7mm;;$ 4,91; $ 5,94 
0829;BUJE;BISAGRA;Patrick;Buje Patrick Largo; Largo;;;$ 24,89; $ 30,12 
37534;BUJE;BISAGRA;Whirlpool/ Consul;WRM40 AFG105/6 CRA 34 WVG29 ;Buje Pta ; 9mm Sup;;$ 10,83; $ 13,10 
37536;BUJE;BISAGRA;Whirlpool;WRM40D;Buje derecho superior blanco Ref. ;;;$ 20,19; $ 24,43 
39809;BUJE;BISAGRA;Whirlpool/ Consul;CRD 37A/ ARB 224/244 ;Buje  Bisagra   ( derecho   Inf );;;$ 12,60; $ 15,25 
39813;BUJE;BISAGRA;Whirlpool;WRM 33/37   ;Buje  Bisagra     Clictante  ( derecho ) ref.;;;$ 14,13; $ 17,09 
41456;BUJE;BISAGRA;Whirlpool;WRM 33/37/38;Buje  Bisagra  Clictante  ( izq ) revers.;;;$ 23,05; $ 27,89 
41457;BUJE;BISAGRA;Consul;CRD 37A    ;Buje  Bisagra    ( izquierdo.inf );;;$ 10,64; $ 12,87 
0900;BURLETE;ADAPTABLE;Adaptable;Varios;  Marco Chico c/ imán;  450  x 750;;$ 0,00; $ -   
0901;BURLETE;ADAPTABLE;Adaptable;Varios;  Marco Grande c/ imán; 1200 x 750;;$ 0,00; $ -   
0902;BURLETE;ADAPTABLE;Adaptable;Varios;  Marco T/ Balón;;;$ 0,00; $ -   
0903;BURLETE;ADAPTABLE;Adaptable;Varios;  Perfil Común.Jgo; 1500 x 750  mm…;;$ 0,00; $ -   
0904;BURLETE;ADAPTABLE;Adaptable;Varios;  Perfil Alemán; 1500 x 750  mm…;;$ 0,00; $ -   
0905;BURLETE;ADAPTABLE;Adaptable;Varios;  Perfil Japonés; 1500 x 750  mm…;;$ 0,00; $ -   
0906;BURLETE;ADAPTABLE;Adaptable;Varios;  Perfil Siam Humiclimax; 1600 x 750  mm…;;$ 0,00; $ -   
0907;BURLETE;ADAPTABLE;Adaptable;Varios;  Tira soldada ;           4,50  mts …;;$ 0,00; $ -   
06280;BURLETE;FREEZER;Consul;CRD 32/33;Burlete freezer ;;;$ 132,60; $ 160,45 
31153;BURLETE;FREEZER;Whirlpool;WRM 36D;Burlete Freezer refrigerador ;;;$ 179,38; $ 217,04 
68573;BURLETE;FREEZER;Whirlpool;WRM 39 / WRM 42;Burlete Freezer ;;;$ 583,81; $ 706,41 
0908;BURLETE;FREEZER ;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;1200;Burlete freezer;;;$ 75,92; $ 91,87 
0910;BURLETE;FREEZER ;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;1600;Burlete freezer;;;$ 87,80; $ 106,24 
0912;BURLETE;FREEZER ;Columbia;HTF 2334;Burlete freezer blanco/gris;;;$ 375,55; $ 454,41 
0914;BURLETE;FREEZER ;Kohinoor;KGX 4094;Burlete freezer blanco/gris;;;$ 494,83; $ 598,74 
06100;BURLETE;FREEZER ;Whirlpool;WRT 12CB/ ARF 130       ;Burlete                Bajo mesada      ;;;$ 138,40; $ 167,46 
16460;BURLETE;FREEZER ;Whirlpool;ARB 224/ WRI 424  ;Burlete mod      gris        freezer ;;;$ 361,08; $ 436,91 
23009;BURLETE;FREEZER ;Whirlpool;WRM 48 /49 /51  WRX 48/ 51   ;Burlete                freezer  ;;;$ 566,07; $ 684,94 
23027;BURLETE;FREEZER ;Whirlpool;WRE 54;Burlete Freezer (38972);;;$ 791,84; $ 958,12 
29919;BURLETE;FREEZER ;Whirlpool/ Eslabón de Lujo;WRM 43 /44a ERD 450 /47 ERM ;Burlete  420  Freezer.;;;$ 763,61; $ 923,96 
31147;BURLETE;FREEZER ;Whirlpool;WRM44D;Burlete freezer  ;;;$ 682,45; $ 825,76 
68570;BURLETE;FREEZER ;Consul/ Eslabón de Lujo; CRN32 / ERD340;Burlete bco. pta. Freezer ;;;$ 588,93; $ 712,60 
0909;BURLETE;REFRIGERADOR;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;1200;Burlete refrigerador ;;;$ 124,04; $ 150,08 
0911;BURLETE;REFRIGERADOR;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;1600;Burlete refrigerador ;;;$ 142,32; $ 172,20 
0913;BURLETE;REFRIGERADOR;Columbia;HTF 2334;Burlete refrigerador blanco/gris;;;$ 375,55; $ 454,41 
0915;BURLETE;REFRIGERADOR;Kohinoor;KGX 4094;Burlete refrigerador blanco/gris;;;$ 494,83; $ 598,74 
06281;BURLETE;REFRIGERADOR;Consul;CRD 32-33;Burlete Refrigerador ;;;$ 673,44; $ 814,86 
16459;BURLETE;REFRIGERADOR;Whirlpool;ARB 244 WRI 424/8 /414;Burlete  gris        Refrig.;;;$ 533,63; $ 645,69 
23028;BURLETE;REFRIGERADOR;Whirlpool;WRE54;Burlete Pta Refrigerador ;;;$ 913,53; $ 1.105,37 
29905;BURLETE;REFRIGERADOR;Consul/ Eslabón de Lujo;ERD 37-C-360- CRD 36 -B  ;Burlete           (  9W.)     ;;;$ 959,77; $ 1.161,32 
29920;BURLETE;REFRIGERADOR;Whirlpool/ Eslabón de Lujo;WRM 43 /44a ERD 450 /47 ERM 420 ;Burlete  Refrig.  13W;;;$ 1.115,81; $ 1.350,13 
31143;BURLETE;REFRIGERADOR;Whirlpool/ Eslabón de Lujo;WRM 48/ 49 /51  WRX 48/ 51 ERD 48 ;Burlete    Refrig.;;;$ 1.026,27; $ 1.241,79 
31146;BURLETE;REFRIGERADOR;Whirlpool;WRM44D;Burlete refrigerador ;;;$ 915,63; $ 1.107,91 
38970;BURLETE;REFRIGERADOR;Whirlpool/ Eslabón de Lujo;WRE 48D/ 51D /52D  ;Burlete     6to sentido     Refrig.    9W;;;$ 608,21; $ 735,93 
67452;BURLETE;REFRIGERADOR;Whirlpool/ Eslabón de Lujo;ARB 220/1/4 WRM 39 ERM390    ;Burlete      Refrig.  12W;;;$ 1.050,00; $ 1.270,50 
67485;BURLETE;REFRIGERADOR;Eslabón de Lujo;ERA 34;Burlete puerta ;;;$ 456,00; $ 551,76 
68571;BURLETE;REFRIGERADOR;Whirlpool;WRM 39 /WRD 36;Burlete Ref. ;;;$ 979,69; $ 1.185,43 
68574;BURLETE;REFRIGERADOR;Whirlpool;WRM42;Burlete refrigerador ;;;$ 934,03; $ 1.130,18 
1022 B;CABEZAL;CABEZAL;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Cabezal Bambi Blanco;55x4,5 cm;;$ 66,62; $ 80,61 
1022 G;CABEZAL;CABEZAL;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Cabezal Bambi Gris;55x4,5 cm;;$ 66,62; $ 80,61 
37321;CABLE;PLAQUETA;Whirlpool;;Cable de Alimentación Placa nueva;;;$ 344,59; $ 416,95 
44065;CAJA;TERMOSTATO;Whirlpool;WRD 37;Caja Termostato;;;$ 44,88; $ 54,31 
1000;CAJA DE LUZ;CAJA DE LUZ;Marshal/ Tophouse/ Westinhouse/ Bricket/ Columbia;HG 2000;;190 x  70 .. mm;;$ 24,73; $ 29,93 
1001;CAJA DE LUZ;CAJA DE LUZ;Columbia/ Marshall/ Philips;Varios; sola compacta;220 x  85..  mm;;$ 26,88; $ 32,52 
1002;CAJA DE LUZ;CAJA DE LUZ;Marshall/ Kent;Varios; mod. Pozo ;160 x  80..  mm ;;$ 37,80; $ 45,74 
1003;CAJA DE LUZ;CAJA DE LUZ;Columbia/ Marshall/ Philips;Varios; armada completa;     220 x  85  ..mm;;$ 177,51; $ 214,78 
1005;CAJA DE LUZ;CAJA DE LUZ;Peabody;P42 ; sola...Antigua;     245 x  80 .. mm;;$ 38,23; $ 46,25 
1006;CAJA DE LUZ;CAJA DE LUZ;Peabody;Varios;Nueva;     190 x  90..  mm;;$ 40,60; $ 49,13 
1007;CAJA DE LUZ;CAJA DE LUZ;Philco;Bombe;  sola…Nueva;     200 x 200.. mm;;$ 0,00; $ -   
1008;CAJA DE LUZ;CAJA DE LUZ;Coventry/ Tophouse/ Marshall;Varios;Tapa de luz;70 x 70  .. mm;;$ 20,51; $ 24,81 
1009;CAJA DE LUZ;CAJA DE LUZ;Columbia/ Marshall/ Philips;; Tapa;90 x 70  .. mm;;$ 24,71; $ 29,90 
1011;CAJA DE LUZ;CAJA DE LUZ;Peabody;P 42;Tapa;100 x 100 ..mm;;$ 19,88; $ 24,05 
1012;CAJA DE LUZ;CAJA DE LUZ;Marshall/ Kent;Kent;Tapa;160 x 80  .. mm;;$ 15,96; $ 19,31 
1013;CAJA DE LUZ;CAJA DE LUZ;Adaptable;Varios; Levas P/ caja de luz................................................;;;$ 30,58; $ 37,00 
1014;CAJA DE LUZ;CAJA DE LUZ;Adaptable;Varios; Chapa  Indicadora temperatura……………………;;;$ 3,42; $ 4,14 
1015;CAJA DE LUZ;CAJA DE LUZ;Philco;Chasis Bombe;;;;$ 84,93; $ 102,77 
1016;CAJA DE LUZ;CAJA DE LUZ;Bricket;Briket; Bombe Redonda  ;ø 13;;$ 34,73; $ 42,02 
1017;CAJA DE LUZ;CAJA DE LUZ;Columbia;HTF 1302/ 2334/E;;           x……...mm.;;$ 157,79; $ 190,93 
1017;CAJA DE LUZ;CAJA DE LUZ;Bambi/ Neba;(100 )…………;;;;$ 65,80; $ 79,62 
1018;CAJA DE LUZ;CAJA DE LUZ;Columbia;HTF 1302/ 2334/E1 ;Tapa;           x……...mm.;;$ 53,78; $ 65,07 
1018;CAJA DE LUZ;CAJA DE LUZ;Bambi;Bombe Recta P/R………... ( 95 )…;;;;$ 65,80; $ 79,62 
1019;CAJA DE LUZ;CAJA DE LUZ;Neba/ Bambi;;;185x 60 .. Mm ;;$ 47,38; $ 57,33 
1020;CAJA DE LUZ;CAJA DE LUZ;Gafa; HGF 380/370/360/365/366/367;;;;$ 64,73; $ 78,32 
1021;CAJA DE LUZ;CAJA DE LUZ;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Caja de luz Bambi ;;;$ 50,32; $ 60,89 
14271;CAJA DE LUZ;CAJA DE LUZ;Consul;CRD    ;Caja de luz +  recta ( conjunto completo );;;$ 59,00; $ 71,39 
39874;CAJA DE LUZ;CAJA DE LUZ;Consul;CRD 33;Caja de luz  recta;;;$ 40,00; $ 48,40 
23358;CAJON;CERO GRADO;Whirlpool;WRM34AB RX;Cajon o grado ;;;$ 85,64; $ 103,62 
43110;CAJON;CERO GRADO;Whirlpool/ Consul;ARB 240/BRH41;Cajón grande freezer ;;;$ 329,60; $ 398,82 
54016;CAJON;CERO GRADO;Whirlpool;wrm37d1;Cajon cero grado ;;;$ 352,58; $ 426,62 
57116;CAJON;CERO GRADO;Whirlpool;WRM 44/ 43      ;Cajón O° Deslizable       ;   570x390;;$ 1.893,12; $ 2.290,68 
61209;CAJON;CERO GRADO;Whirlpool;WRX48D;Cajon cero grado  (24154);;;$ 436,68; $ 528,38 
1100;CANASTO;LEGUMBRES;Patrick/ Whirlpool/ Kohinoor;;;460 x 240 x 140. mm;;$ 473,40; $ 572,81 
1104;CANASTO;LEGUMBRES;Gafa;3450/ 3600 ;;520 x 235 x 225  mm;;$ 530,31; $ 641,68 
1105;CANASTO;LEGUMBRES;Gafa;3400/ 3600;;500 x 215 x 175  mm;;$ 554,23; $ 670,61 
1106;CANASTO;LEGUMBRES;Gafa;7300/ 7700 HGNF;;505 x 265 x 220  mm;;$ 332,86; $ 402,76 
1107;CANASTO;LEGUMBRES;Columbia;H 2569 / KGS; azulino;515 x 310 x 200   mm ;;$ 1.002,45; $ 1.212,96 
1108;CANASTO;LEGUMBRES;Columbia;H 2570 / KGS; azulino;575 x 340 x 200   mm;;$ 568,84; $ 688,30 
1109;CANASTO;LEGUMBRES;Sacool;571;;510 x 230 x 120  mm;;$ 0,00; $ -   
1110;CANASTO;LEGUMBRES;Sacool/ Patrick/ Gafa;Saccol 1071-2075, Patrick HPK 360, Gafa;;490 x 280 x 145  mm  ;;$ 0,00; $ -   
1111;CANASTO;LEGUMBRES;Sacool/ Gafa/ General Electric;Saccol 1271-1471, LG, GAFA;;580 x 280 x 140  mm;;$ 0,00; $ -   
1112;CANASTO;LEGUMBRES;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Cajón verdura ;47,5x23x18 cm;;$ 229,24; $ 277,38 
1112;CANASTO;LEGUMBRES;Gafa;HGNF 7500;;600 x 300 x120 mm;;$ 260,47; $ 315,16 
1113;CANASTO;LEGUMBRES;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Cajón verdura ;54x25x18 cm;;$ 305,14; $ 369,22 
1114;CANASTO;LEGUMBRES;Patrick;HPK 814/35 HMA 265/295;;470 x 260 x 175 mm ;;$ 460,81; $ 557,58 
15625;CANASTO;LEGUMBRES;Whirlpool;WVS 24/ 26/ 30;Canasto p/v  WVS 24/ 26/ 30  freezer      ; 465x250x200;;$ 600,00; $ 726,00 
15944;CANASTO;LEGUMBRES;Whirlpool/ Eslabón de Lujo;LE 280   ;Canasto p/v                           ;465x300x200;;$ 605,22; $ 732,32 
16737;CANASTO;LEGUMBRES;Whirlpool;WRE54;Cajón Legumbres ;;;$ 1.004,20; $ 1.215,08 
18130;CANASTO;LEGUMBRES;Whirlpool;;Cajon Veral;;;$ 180,00; $ 217,80 
25850;CANASTO;LEGUMBRES;Whirlpool;WRT130  ARF130   ;Canasto p/v           ;  380x190x160;;$ 463,07; $ 560,32 
27997;CANASTO;LEGUMBRES;Whirlpool;;Canasto p/v s/ fte Recto chico   (36066  v/agua);;;$ 443,66; $ 536,83 
30489;CANASTO;LEGUMBRES;Whirlpool;WRA09;Cajón Legumbres ;;;$ 379,71; $ 459,45 
37542;CANASTO;LEGUMBRES;Whirlpool;;Canasto p/v s/ fte Bombé grande c.c.  (19114 ) (47581);;;$ 1.190,00; $ 1.439,90 
37546;CANASTO;LEGUMBRES;Whirlpool;;Canasto p/v s/ fte Bombé chico ( 06207);;;$ 549,65; $ 665,07 
47141;CANASTO;LEGUMBRES;Whirlpool;ARB 389/ ARB 780;Cajón legumbres       ( 3 ptas.);;;$ 417,60; $ 505,30 
47473;CANASTO;LEGUMBRES;Whirlpool;WV628A;Cajón inferior ;;;$ 284,80; $ 344,61 
47602;CANASTO;LEGUMBRES;Consul/ Eslabón de Lujo; CRA 32/36 ERA 30/34  ;Canasto p/v                 ;510x300x230;;$ 622,92; $ 753,73 
61210;CANASTO;LEGUMBRES;Whirlpool;;Canasto p/v s/ fte Recto grande (23622  v/agua);;;$ 595,20; $ 720,19 
61558;CANASTO;LEGUMBRES;Whirlpool;6to Sentido;Canasto p/v s/ fte Recto grande (23622 v/a);;;$ 1.030,37; $ 1.246,75 
68639;CANASTO;LEGUMBRES;Eslabón de Lujo;ERM 30/31;Cajón Legumbres ;;;$ 355,30; $ 429,91 
3902;CERRADURA;CERRADURA;Adaptable;  Cerradura con Blister .................................................;;;;$ 63,78; $ 77,17 
3903;CERRADURA;CERRADURA;Adaptable;  Cerradura sin  Blister .................................................;;;;$ 0,00; $ -   
47238;COLECTORA;AGUA;Whirlpool; ARF 130;Bandeja colectora de agua;;;$ 140,00; $ 169,40 
1500;CONTRAPUERTA;ADAPTABLE;Adaptable;K A D T;Medida interior 1000 x 530 x 100…….;1180 x 730. mm.;;$ 845,81; $ 1.023,44 
1501;CONTRAPUERTA;ADAPTABLE;Adaptable;P A C K ;Medida interior  860 x 450 x 100…….;1350 x 630. mm.;;$ 884,26; $ 1.069,96 
1502;CONTRAPUERTA;ADAPTABLE;Adaptable;R - 75;Medida interior 1050 x 490 x 100……. ;1390 x 740. mm.;;$ 904,72; $ 1.094,71 
1503;CONTRAPUERTA;ADAPTABLE;Adaptable;O32;Medida interior 920 x 450 x 080…….;1510 x 780 .mm.;;$ 2.133,73; $ 2.581,81 
1504;CONTRAPUERTA;ADAPTABLE;Adaptable;LUD;Medida interior 970 x 420 x 060...……;1420 x 670. mm.;;$ 892,45; $ 1.079,87 
1505;CONTRAPUERTA;ADAPTABLE;Adaptable;P - 6 ;Medida interior 790 x 400 x 075...….;1200 x 660. mm.;;$ 647,71; $ 783,73 
1506;CONTRAPUERTA;ADAPTABLE;Adaptable;B M  - LAMCH ;Medida interior 550 x 440 x 070…….;810 x 660 .mm.;;$ 567,77; $ 687,00 
1507;CONTRAPUERTA;ADAPTABLE;Adaptable;L 76;Medida interior 1220 x 445 x 100….;1530 x 620 mm;;$ 0,00; $ -   
1508;CONTRAPUERTA;ADAPTABLE;Adaptable;R 58;Medida interior 1170 x 465 x 100……;1520 x 650 mm;;$ 0,00; $ -   
1509;CONTRAPUERTA;ADAPTABLE;Adaptable;R 68;Medida interior 880 x 550 x 100;1100 x 740 mm;;$ 716,85; $ 867,39 
1600;CONTRAPUERTA;COMERCIAL;Adaptable;CHICA ;Medida interior 620 x 410.. mm;730 x 570. mm…..;;$ 442,98; $ 536,00 
1601;CONTRAPUERTA;COMERCIAL;Adaptable;MEDIANA;Medida interior 640 x 470.. mm;820 x 640. mm;;$ 0,00; $ -   
1602;CONTRAPUERTA;COMERCIAL;Adaptable;GRANDE;Medida interior 690 x 470...mm;800 x 570. mm…..;;$ 481,00; $ 582,01 
1700;CONTRAPUERTA;FREEZER ;Columbia;CHF 800                ;Medida interior 1100 x 430 ;1180 x 515;;$ 254,68; $ 308,16 
1701;CONTRAPUERTA;FREEZER ;Patrick;1160;Medida interior 1000 x 465;1080 x 530;;$ 0,00; $ -   
1800;CONTRAPUERTA;FREEZER ;Gafa;F 200   C 80;Gafa F 200   C 80…………….    con logo ;570 x 567 mm……;;$ 322,03; $ 389,65 
1801;CONTRAPUERTA;FREEZER ;Gafa;F300    C 120;Gafa F300    C 120.................  con logo;842 x 567 mm……;;$ 513,83; $ 621,73 
1802;CONTRAPUERTA;FREEZER ;Gafa;F 400   C 160;Gafa F 400   C 160........……...  con logo;1072 x 567 mm……;;$ 647,89; $ 783,95 
1803;CONTRAPUERTA;FREEZER ;Gafa;C 16 T;Puerta libro  83  antigua.;255 x 565 mm……;;$ 290,43; $ 351,43 
1804;CONTRAPUERTA;FREEZER ;Gafa;C 16 T;Puerta libro  96 ;255 x 565 mm…..;;$ 320,07; $ 387,28 
1805;CONTRAPUERTA;FREEZER ;Adaptable;Gepasa;Puerta libro G16;255 x 565 mm……;;$ 320,07; $ 387,28 
77228;CONTRAPUERTA;FREEZER ;Whirlpool;ARF 130/ 130 W    ;Contrapuerta               ;      800x400;;$ 531,94; $ 643,64 
1400;CONTRAPUERTA;SUPERIOR;Tivoli/ Aurora;275;Medida interior 450 x 300 x 50;560 x 420  mm;;$ 182,71; $ 221,08 
1401;CONTRAPUERTA;SUPERIOR;Tivoli/ Aurora;350;Medida interior 520 x 400 x 50;630 x 530  mm;;$ 221,72; $ 268,28 
1402;CONTRAPUERTA;SUPERIOR;Patrick;3015;Medida interior 580 x 330 x 50;655 x 410  mm;;$ 202,69; $ 245,25 
1403;CONTRAPUERTA;SUPERIOR;Adaptable;R-68;Medida interior ;;;$ 0,00; $ -   
1404;CONTRAPUERTA;SUPERIOR;Columbia;2014;Medida interior ;;;$ 0,00; $ -   
0200;CRISPER;CARNE;Siam;  Siam Mod;   60 con ala.   ;600 x 340 x 9  p/cortar a 45 .;;$ 173,64; $ 210,11 
0201;CRISPER;CARNE;Gafa; 7200/7300/7380;   deslizable  0º;502 x 300 x 8  cm;;$ 501,39; $ 606,68 
0202;CRISPER;CARNE;Gafa;7500;  deslizable  0º;503 x 300 x 8  cm;;$ 602,33; $ 728,82 
0206;CRISPER;CARNE;Sacool;  Saccol mod. 867;;560 x 320 x 7  p/cortar a 45 .;;$ 0,00; $ -   
0207;CRISPER;CARNE;General Electric;; p/ legumbres;540 x 360 x10 p/cortar a 44 .;;$ 0,00; $ -   
0208;CRISPER;CARNE;Marshall/ Kent;  Marshall c/ala;;500 x 300 x 8  p/cortar a 41.;;$ 0,00; $ -   
0209;CRISPER;CARNE;Marshall/ Kent;  ;   ( freezer )…………………..;501 x 300 x 8  p/cortar a cm;;$ 0,00; $ -   
1200;CRISPER;CARNE;Adaptable; Estandar Moldeado ;;280 x 350 x 90   mm;;$ 50,35; $ 60,92 
1201;CRISPER;CARNE;Adaptable; Estandar Moldeado ;;250 x 340 x 90   mm;;$ 40,11; $ 48,54 
1202;CRISPER;CARNE;Adaptable; Estandar Inyectado;Apto Freezer- -15* ..............;270 x 340 x 110  mm;;$ 0,00; $ -   
1203;CRISPER;CARNE;Tivoli/ Gafa/ Marshall; Compacto Chico;;225 x 240 x 165  mm;;$ 72,80; $ 88,09 
1204;CRISPER;CARNE;Columbia;HTF 3294/3/ 4094;azulino...( H 2948 );240 x 300 x 115  mm;;$ 284,67; $ 344,45 
1205;CRISPER;CARNE;Columbia;HTF 1302/ 2334;azulino, ( CVHTC/F );250 x 340 x 120  mm gde;;$ 252,00; $ 304,92 
1206;CRISPER;CARNE;Columbia/ Patrick/ Philips/ Aurora;;P/ verdura.;275 x 215 x 150  mm;;$ 189,47; $ 229,25 
1207;CRISPER;CARNE;Marshall/ Coventry/ Zenith/ Tophouse;;;235 x 290 x 130  mm;;$ 126,00; $ 152,46 
1208;CRISPER;CARNE;Bambi/ Westinhouse/ Zenith/ Coventry/ Mihura/ Sigma/ Standard Electric;;Crisper carne Bambi;30x23,5x10 cm;;$ 99,64; $ 120,56 
1209;CRISPER;CARNE;Tivoli/ Columbia/ Marshall/ Aurora;;P/carne;250 x 320 x 140  mm;;$ 176,40; $ 213,44 
1211;CRISPER;CARNE;Patrick;816; p/ verdura original;280 x 340 x 240 mm;;$ 650,92; $ 787,61 
